"","LATITUDE","LONGITUDE","BlockGroup","VALP","sqrtIncome","hhSize","singleParent"
"54",38.882981,-77.109115,1014034,320.2,224.306643398134,4,"FALSE"
"55",38.882981,-77.109115,1014034,344.4,460.10541758423,1,"FALSE"
"56",38.882981,-77.109115,1014034,308.4,355.784201669815,4,"FALSE"
"57",38.882981,-77.109115,1014034,308.4,385.573569329664,4,"FALSE"
"58",38.882981,-77.109115,1014034,310.4,144.194043857474,2,"FALSE"
"59",38.882981,-77.109115,1014034,310.4,366.446678590834,2,"FALSE"
"60",38.882981,-77.109115,1014034,310.4,282.495458360949,2,"TRUE"
"61",38.882981,-77.109115,1014034,310.4,345.850090985606,2,"FALSE"
"62",38.882981,-77.109115,1014034,310.4,689.947038820109,1,"FALSE"
"63",38.882981,-77.109115,1014034,310.4,632.04335184141,1,"FALSE"
"64",38.882981,-77.109115,1014034,310.4,280.301645180891,1,"FALSE"
"65",38.882981,-77.109115,1014034,310.4,578.445833458675,2,"FALSE"
"66",38.882981,-77.109115,1014034,318.5,246.003169073254,1,"FALSE"
"67",38.882981,-77.109115,1014034,323.9,420.442898193624,3,"FALSE"
"68",38.882981,-77.109115,1014034,322.3,90.7004184940262,2,"FALSE"
"69",38.882981,-77.109115,1014034,310.4,217.697279347794,1,"FALSE"
"70",38.882981,-77.109115,1014034,310.4,199.220588868626,1,"FALSE"
"71",38.882981,-77.109115,1014034,346.4,581.945544201476,1,"FALSE"
"72",38.882981,-77.109115,1014034,322.9,352.257604443041,3,"FALSE"
"73",38.882981,-77.109115,1014034,346.4,677.316845551895,4,"FALSE"
"74",38.882981,-77.109115,1014034,310.4,362.863511199663,2,"FALSE"
"75",38.882981,-77.109115,1014034,310.4,446.065163772653,2,"FALSE"
"76",38.882981,-77.109115,1014034,312.4,221.375075570413,1,"FALSE"
"77",38.882981,-77.109115,1014034,312.4,480.348695150862,4,"FALSE"
"78",38.882981,-77.109115,1014034,312.4,693.325792758803,1,"FALSE"
"79",38.882981,-77.109115,1014034,312.4,370.995823556486,1,"FALSE"
"80",38.882981,-77.109115,1014034,312.4,200.643109677202,4,"FALSE"
"81",38.882981,-77.109115,1014034,312.4,367.073909532163,1,"FALSE"
"82",38.882981,-77.109115,1014034,312.4,296.231031313522,4,"FALSE"
"83",38.882981,-77.109115,1014034,312.4,143.075821694695,1,"FALSE"
"84",38.882981,-77.109115,1014034,320.5,325.314500340801,1,"FALSE"
"85",38.882981,-77.109115,1014034,325.9,303.945626931505,1,"FALSE"
"86",38.882981,-77.109115,1014034,324.3,415.704218302878,2,"FALSE"
"87",38.882981,-77.109115,1014034,312.4,125.305017898735,1,"FALSE"
"88",38.882981,-77.109115,1014034,312.4,675.705280096279,1,"FALSE"
"89",38.882981,-77.109115,1014034,348.4,107.024477984386,1,"FALSE"
"90",38.882981,-77.109115,1014034,324.9,139.32490879477,3,"FALSE"
"91",38.882981,-77.109115,1014034,348.4,365.229007345107,2,"FALSE"
"92",38.882981,-77.109115,1014034,312.4,526.612069753658,2,"FALSE"
"93",38.882981,-77.109115,1014034,312.4,220.533057658804,2,"FALSE"
"94",38.882981,-77.109115,1014034,314.4,379.814680158947,1,"FALSE"
"95",38.882981,-77.109115,1014034,314.4,594.017281294437,2,"FALSE"
"96",38.882981,-77.109115,1014034,314.4,159.104367086616,1,"FALSE"
"97",38.882981,-77.109115,1014034,314.4,390.207879109047,4,"FALSE"
"98",38.882981,-77.109115,1014034,314.4,525.986617071407,4,"FALSE"
"99",38.882981,-77.109115,1014034,314.4,117.32097319825,1,"FALSE"
"100",38.882981,-77.109115,1014034,314.4,106.955127314232,2,"FALSE"
"101",38.882981,-77.109115,1014034,314.4,198.357139238962,1,"FALSE"
"102",38.882981,-77.109115,1014034,322.5,160.913580223059,3,"FALSE"
"103",38.882981,-77.109115,1014034,327.9,396.310997377205,2,"FALSE"
"104",38.882981,-77.109115,1014034,326.3,330.609147311669,1,"FALSE"
"105",38.882981,-77.109115,1014034,314.4,455.684963554728,2,"FALSE"
"106",38.882981,-77.109115,1014034,314.4,328.697390306366,4,"FALSE"
"107",38.882981,-77.109115,1014034,350.4,289.296390444835,3,"FALSE"
"108",38.882981,-77.109115,1014034,326.9,223.846843011113,3,"FALSE"
"109",38.882981,-77.109115,1014034,350.4,372.392966200088,4,"FALSE"
"110",38.882981,-77.109115,1014034,314.4,534.204234811331,2,"FALSE"
"111",38.882981,-77.109115,1014034,314.4,109.971622788706,1,"FALSE"
"112",38.882981,-77.109115,1014034,316.4,356.368464952184,1,"FALSE"
"113",38.882981,-77.109115,1014034,316.4,95.8017788592755,3,"FALSE"
"114",38.882981,-77.109115,1014034,316.4,336.990021771179,3,"FALSE"
"115",38.882981,-77.109115,1014034,316.4,454.545934818391,1,"FALSE"
"116",38.882981,-77.109115,1014034,316.4,328.023081143886,2,"FALSE"
"117",38.882981,-77.109115,1014034,316.4,385.359645979654,1,"FALSE"
"118",38.882981,-77.109115,1014034,316.4,764.911222986734,4,"FALSE"
"119",38.882981,-77.109115,1014034,316.4,344.049976280327,4,"FALSE"
"120",38.882981,-77.109115,1014034,324.5,433.309736127166,1,"FALSE"
"121",38.882981,-77.109115,1014034,329.9,278.052111022785,2,"FALSE"
"122",38.882981,-77.109115,1014034,328.3,346.813401845335,2,"TRUE"
"123",38.882981,-77.109115,1014034,316.4,110.816841457851,1,"FALSE"
"124",38.882981,-77.109115,1014034,316.4,188.735415728096,1,"FALSE"
"125",38.882981,-77.109115,1014034,352.4,262.15384529348,4,"FALSE"
"126",38.882981,-77.109115,1014034,328.9,436.535980185545,3,"FALSE"
"127",38.882981,-77.109115,1014034,352.4,644.862541113883,4,"FALSE"
"128",38.882981,-77.109115,1014034,316.4,475.244653192253,2,"FALSE"
"129",38.882981,-77.109115,1014034,316.4,251.711227736729,1,"FALSE"
"130",38.882981,-77.109115,1014034,318.4,179.538200426403,1,"FALSE"
"131",38.882981,-77.109115,1014034,318.4,399.714386299827,2,"FALSE"
"132",38.882981,-77.109115,1014034,318.4,269.397811270977,1,"FALSE"
"133",38.882981,-77.109115,1014034,318.4,254.080038736331,1,"FALSE"
"134",38.882981,-77.109115,1014034,318.4,498.137454403902,3,"FALSE"
"135",38.882981,-77.109115,1014034,318.4,190.267010991614,1,"FALSE"
"136",38.882981,-77.109115,1014034,318.4,371.413558579543,2,"FALSE"
"137",38.882981,-77.109115,1014034,318.4,172.822636939855,1,"FALSE"
"138",38.882981,-77.109115,1014034,326.5,410.104738873315,1,"FALSE"
"139",38.882981,-77.109115,1014034,331.9,657.616484619606,1,"FALSE"
"140",38.882981,-77.109115,1014034,330.3,369.993175246615,2,"FALSE"
"141",38.882981,-77.109115,1014034,318.4,174.430253410283,1,"FALSE"
"142",38.882981,-77.109115,1014034,318.4,265.42007941184,3,"FALSE"
"143",38.882981,-77.109115,1014034,354.4,752.037567421869,2,"FALSE"
"144",38.882981,-77.109115,1014034,330.9,508.44620544089,1,"FALSE"
"145",38.882981,-77.109115,1014034,354.4,266.097375210421,1,"FALSE"
"146",38.882981,-77.109115,1014034,318.4,404.02572199794,1,"FALSE"
"147",38.882981,-77.109115,1014034,318.4,312.627068693128,4,"FALSE"
"148",38.882981,-77.109115,1014034,320.4,398.863421327148,1,"FALSE"
"149",38.882981,-77.109115,1014034,320.4,435.464903059235,1,"FALSE"
"150",38.882981,-77.109115,1014034,320.4,420.772554956743,2,"FALSE"
"151",38.882981,-77.109115,1014034,320.4,414.939592123373,1,"FALSE"
"152",38.882981,-77.109115,1014034,320.4,562.072273819063,2,"FALSE"
"153",38.882981,-77.109115,1014034,320.4,213.040665328298,1,"FALSE"
"154",38.882981,-77.109115,1014034,320.4,226.271180386836,1,"FALSE"
"155",38.882981,-77.109115,1014034,320.4,278.833331576367,2,"FALSE"
"156",38.882981,-77.109115,1014034,328.5,506.497382741485,2,"FALSE"
"157",38.882981,-77.109115,1014034,333.9,297.471118310825,2,"FALSE"
"158",38.882981,-77.109115,1014034,332.3,352.046266966594,2,"FALSE"
"159",38.882981,-77.109115,1014034,321.4,733.591965695558,4,"FALSE"
"160",38.882981,-77.109115,1014034,321.4,474.408077813084,1,"FALSE"
"161",38.882981,-77.109115,1014034,357.4,602.414718088692,1,"FALSE"
"162",38.882981,-77.109115,1014034,333.9,349.093932922916,4,"FALSE"
"163",38.882981,-77.109115,1014034,357.4,348.158537208188,4,"FALSE"
"164",38.882981,-77.109115,1014034,321.4,422.404754459529,1,"FALSE"
"165",38.882981,-77.109115,1014034,321.4,277.91009421612,1,"FALSE"
"166",38.882981,-77.109115,1014034,323.4,295.036416211411,1,"FALSE"
"167",38.882981,-77.109115,1014034,323.4,703.128176767684,1,"FALSE"
"168",38.882981,-77.109115,1014034,323.4,243.969311708071,2,"FALSE"
"169",38.882981,-77.109115,1014034,323.4,776.290878938855,4,"FALSE"
"170",38.882981,-77.109115,1014034,323.4,258.960183858316,2,"FALSE"
"171",38.882981,-77.109115,1014034,323.4,295.476173160261,1,"FALSE"
"172",38.882981,-77.109115,1014034,323.4,710.462197552995,1,"FALSE"
"173",38.882981,-77.109115,1014034,323.4,10.8701746846907,1,"FALSE"
"174",38.882981,-77.109115,1014034,331.5,200.920317327291,2,"FALSE"
"175",38.882981,-77.109115,1014034,336.9,193.04008515378,3,"FALSE"
"176",38.882981,-77.109115,1014034,335.3,374.285656107718,4,"TRUE"
"177",38.882981,-77.109115,1014034,390.8,409.954593409997,1,"FALSE"
"178",38.882981,-77.109115,1014034,392.8,275.722554422613,1,"FALSE"
"179",38.882981,-77.109115,1014034,394.8,398.867074749079,1,"FALSE"
"180",38.882981,-77.109115,1014034,396.8,54.8925674386793,1,"FALSE"
"181",38.882981,-77.109115,1014034,398.8,224.584404743031,1,"FALSE"
"182",38.882981,-77.109115,1014034,400.8,786.87897597149,3,"FALSE"
"183",38.882981,-77.109115,1014034,402.8,431.977424440623,2,"FALSE"
"184",38.882981,-77.109115,1014034,405.8,189.513282805833,1,"FALSE"
"185",38.882981,-77.109115,1014034,389.3,182.808428424994,2,"TRUE"
"186",38.882981,-77.109115,1014034,425,233.544004277811,1,"FALSE"
"187",38.882981,-77.109115,1014034,432.6,210.750622485666,3,"FALSE"
"188",38.882981,-77.109115,1014034,426.5,62.3463782460164,1,"FALSE"
"189",38.882981,-77.109115,1014034,430.3,755.302354023177,2,"FALSE"
"190",38.882981,-77.109115,1014034,423.2,236.22809494728,2,"FALSE"
"191",38.882981,-77.109115,1014034,434.1,568.081044348204,1,"FALSE"
"192",38.882981,-77.109115,1014034,428,424.612575170865,1,"FALSE"
"193",38.882981,-77.109115,1014034,431.8,943.87081594076,2,"FALSE"
"194",38.882981,-77.109115,1014034,424.7,469.526994667418,1,"FALSE"
"195",38.882981,-77.109115,1014034,436.1,436.984187499305,2,"FALSE"
"196",38.882981,-77.109115,1014034,430,422.279217379585,2,"TRUE"
"197",38.882981,-77.109115,1014034,433.8,987.976577543807,2,"FALSE"
"198",38.882981,-77.109115,1014034,426.7,651.608973005877,2,"FALSE"
"199",38.882981,-77.109115,1014034,438.1,638.252110738533,2,"FALSE"
"200",38.882981,-77.109115,1014034,432,445.981841167774,2,"FALSE"
"201",38.882981,-77.109115,1014034,435.8,269.758041152228,2,"FALSE"
"202",38.882981,-77.109115,1014034,428.7,931.666662512438,2,"FALSE"
"203",38.882981,-77.109115,1014034,440.1,81.0996186219422,1,"FALSE"
"204",38.882981,-77.109115,1014034,434,361.88673260651,4,"FALSE"
"205",38.882981,-77.109115,1014034,437.8,344.120177411831,2,"FALSE"
"206",38.882981,-77.109115,1014034,430.7,393.676073420874,1,"FALSE"
"207",38.882981,-77.109115,1014034,442.1,973.465777601411,2,"FALSE"
"208",38.882981,-77.109115,1014034,436,382.409581114956,2,"FALSE"
"209",38.882981,-77.109115,1014034,439.8,630.192604950835,1,"FALSE"
"210",38.882981,-77.109115,1014034,432.7,115.024261824763,2,"FALSE"
"211",38.882981,-77.109115,1014034,444.1,431.944975820389,1,"FALSE"
"212",38.882981,-77.109115,1014034,438,336.434147504451,3,"FALSE"
"213",38.882981,-77.109115,1014034,441.8,108.301567049566,1,"FALSE"
"214",38.882981,-77.109115,1014034,434.7,185.297924941697,2,"FALSE"
"215",38.882981,-77.109115,1014034,446.1,278.856464856402,1,"FALSE"
"216",38.882981,-77.109115,1014034,440,297.761758053383,4,"FALSE"
"217",38.882981,-77.109115,1014034,443.8,487.673199803826,2,"FALSE"
"218",38.882981,-77.109115,1014034,436.7,264.72716201464,1,"FALSE"
"219",38.882981,-77.109115,1014034,449.1,516.626541496805,3,"FALSE"
"220",38.882981,-77.109115,1014034,443,238.405430306958,1,"FALSE"
"221",38.882981,-77.109115,1014034,446.8,502.09619634505,1,"FALSE"
"222",38.882981,-77.109115,1014034,439.7,491.006593944171,3,"FALSE"
"223",38.885247,-77.104946,1014041,454.1,270.727147790239,2,"FALSE"
"224",38.885313,-77.104975,1014041,454.6,440.645469127337,1,"FALSE"
"225",38.885357,-77.105,1014041,447.3,130.429470188311,2,"FALSE"
"226",38.885401,-77.105018,1014041,450,433.930292315875,1,"FALSE"
"227",38.885445,-77.105039,1014041,450.7,582.161745667323,1,"FALSE"
"228",38.885491,-77.105061,1014041,459.8,388.018680002376,1,"FALSE"
"229",38.885537,-77.105079,1014041,445.7,39.5916547413574,1,"FALSE"
"230",38.885582,-77.105102,1014041,452.5,633.548754261222,1,"FALSE"
"231",38.885649,-77.10513,1014041,466.6,52.7750177349177,1,"FALSE"
"232",38.885732,-77.10517,1014041,471.6,437.988527101684,1,"FALSE"
"233",38.885796,-77.105186,1014041,447.3,320.8836518742,1,"FALSE"
"234",38.885844,-77.10519,1014041,451.5,633.588652266462,1,"FALSE"
"235",38.885951,-77.105217,1014041,453.2,381.408668391866,2,"FALSE"
"236",38.885937,-77.10487,1014041,548.1,194.997648559761,1,"FALSE"
"237",38.885822,-77.10483,1014041,450,216.297279838502,3,"FALSE"
"238",38.885777,-77.104808,1014041,443.9,119.496556315212,2,"FALSE"
"239",38.885732,-77.104785,1014041,459.6,384.994603387116,1,"FALSE"
"240",38.885687,-77.104765,1014041,468.1,610.30029003061,2,"FALSE"
"241",38.885643,-77.104742,1014041,484.4,336.231294688656,2,"FALSE"
"242",38.885599,-77.104719,1014041,499.6,280.883080868092,5,"FALSE"
"243",38.885554,-77.104698,1014041,483.8,778.714540294239,2,"FALSE"
"244",38.88551,-77.104673,1014041,456.5,267.989250688488,3,"FALSE"
"245",38.885465,-77.10465,1014041,443.9,980.259221016837,2,"FALSE"
"246",38.885421,-77.104629,1014041,443.9,875.451655891994,2,"FALSE"
"247",38.885375,-77.104608,1014041,458.9,351.468579815843,2,"FALSE"
"248",38.88533,-77.104582,1014041,443.9,406.189547576402,2,"FALSE"
"249",38.885275,-77.104533,1014041,448.2,525.184352616043,1,"FALSE"
"250",38.884567,-77.104639,1014041,591.6,371.284133890011,1,"FALSE"
"251",38.884621,-77.104484,1014041,679.8,459.197425238158,5,"FALSE"
"252",38.884638,-77.10443,1014041,685.2,600.901914275052,3,"FALSE"
"253",38.884654,-77.104372,1014041,676.1,486.176969370362,5,"FALSE"
"254",38.884672,-77.104281,1014041,518.1,37.300460547648,1,"FALSE"
"255",38.884477,-77.104243,1014041,699.5,308.231128387741,2,"FALSE"
"256",38.884452,-77.10431,1014041,681,761.086352268136,3,"FALSE"
"257",38.884433,-77.104379,1014041,676.3,257.446737110355,1,"FALSE"
"258",38.884415,-77.104447,1014041,674.5,229.454485963911,2,"FALSE"
"259",38.884396,-77.104513,1014041,674.5,463.112984681364,3,"FALSE"
"260",38.88438,-77.104572,1014041,677.4,483.002212186534,2,"FALSE"
"261",38.884762,-77.104512,1014041,680.6,758.094244564922,5,"FALSE"
"262",38.884762,-77.104512,1014041,682.3,76.9318053944543,1,"FALSE"
"263",38.884762,-77.104512,1014041,682.3,717.48636429224,2,"FALSE"
"264",38.884762,-77.104512,1014041,671.1,364.378173215069,1,"FALSE"
"265",38.884194,-77.104198,1014041,293.3,377.854010030987,1,"FALSE"
"266",38.884194,-77.104198,1014041,358.5,474.858816175233,5,"FALSE"
"267",38.884194,-77.104198,1014041,394.1,221.720730362991,1,"FALSE"
"268",38.884194,-77.104198,1014041,625.3,212.790011006058,2,"TRUE"
"269",38.884194,-77.104198,1014041,571.9,449.841314680214,3,"FALSE"
"270",38.884194,-77.104198,1014041,593.7,712.085751857316,1,"FALSE"
"271",38.884194,-77.104198,1014041,540.2,436.295837894146,5,"FALSE"
"272",38.884194,-77.104198,1014041,585,351.513409654254,1,"FALSE"
"273",38.884194,-77.104198,1014041,640.4,743.404145380524,1,"FALSE"
"274",38.884194,-77.104198,1014041,440.1,700.440666029628,1,"FALSE"
"275",38.884194,-77.104198,1014041,646.6,146.358572598997,2,"FALSE"
"276",38.884194,-77.104198,1014041,612,535.41845716813,5,"FALSE"
"277",38.884194,-77.104198,1014041,332.7,331.885947501037,3,"FALSE"
"278",38.884194,-77.104198,1014041,639.2,361.089897318975,1,"FALSE"
"279",38.884194,-77.104198,1014041,542.2,343.536910831678,3,"FALSE"
"280",38.884194,-77.104198,1014041,662.6,293.22744536684,1,"FALSE"
"281",38.884194,-77.104198,1014041,573.3,361.209667611308,2,"FALSE"
"282",38.884194,-77.104198,1014041,560,122.906322562964,1,"FALSE"
"283",38.884194,-77.104198,1014041,586,409.658879675913,1,"FALSE"
"284",38.884194,-77.104198,1014041,599.3,372.250799587671,1,"FALSE"
"285",38.884194,-77.104198,1014041,580.8,616.312618176491,2,"FALSE"
"286",38.884194,-77.104198,1014041,616.1,320.724387854293,1,"FALSE"
"287",38.884194,-77.104198,1014041,675.8,613.644583392635,2,"FALSE"
"288",38.884194,-77.104198,1014041,773.8,89.8463535550831,1,"FALSE"
"289",38.884194,-77.104198,1014041,522.4,520.498578088634,2,"FALSE"
"290",38.884194,-77.104198,1014041,666.3,314.028705428963,5,"FALSE"
"291",38.884194,-77.104198,1014041,574.3,123.216293687267,2,"TRUE"
"292",38.884194,-77.104198,1014041,561,436.249807132261,2,"FALSE"
"293",38.884194,-77.104198,1014041,562,416.650818217668,2,"FALSE"
"294",38.884194,-77.104198,1014041,600.3,431.771042768387,3,"FALSE"
"295",38.884194,-77.104198,1014041,581.8,489.651361233374,2,"FALSE"
"296",38.884194,-77.104198,1014041,617.3,269.567111985974,1,"FALSE"
"297",38.884194,-77.104198,1014041,677.1,345.391231306497,3,"TRUE"
"298",38.884194,-77.104198,1014041,749.8,382.375852887161,1,"FALSE"
"299",38.884194,-77.104198,1014041,523.4,660.552265900794,5,"FALSE"
"300",38.884194,-77.104198,1014041,642.3,769.177883527354,2,"FALSE"
"301",38.884194,-77.104198,1014041,575.3,636.060978775351,2,"FALSE"
"302",38.884194,-77.104198,1014041,587,307.433529482596,2,"FALSE"
"303",38.884194,-77.104198,1014041,588,278.951324052969,2,"FALSE"
"304",38.884194,-77.104198,1014041,576.3,130.100447785708,2,"FALSE"
"305",38.884194,-77.104198,1014041,582.8,379.193606261034,1,"FALSE"
"306",38.884194,-77.104198,1014041,618.3,13.2418931806949,1,"FALSE"
"307",38.884194,-77.104198,1014041,698.1,358.098861629572,2,"FALSE"
"308",38.884194,-77.104198,1014041,750.8,481.293395642628,1,"FALSE"
"309",38.884194,-77.104198,1014041,524.4,247.424767218086,2,"FALSE"
"310",38.884194,-77.104198,1014041,668.3,96.101327823681,1,"FALSE"
"311",38.884194,-77.104198,1014041,601.3,445.584570826797,2,"FALSE"
"312",38.884194,-77.104198,1014041,563,543.778723006881,1,"FALSE"
"313",38.884194,-77.104198,1014041,589,635.915836240307,2,"FALSE"
"314",38.884194,-77.104198,1014041,621,320.228593772146,3,"FALSE"
"315",38.884194,-77.104198,1014041,644.3,292.179320204667,1,"FALSE"
"316",38.884194,-77.104198,1014041,704.1,262.252984395019,2,"FALSE"
"317",38.884194,-77.104198,1014041,776.8,892.783064755801,3,"FALSE"
"318",38.884194,-77.104198,1014041,525.4,513.148541681524,3,"FALSE"
"319",38.884194,-77.104198,1014041,669.3,524.956885369145,2,"FALSE"
"320",38.884194,-77.104198,1014041,564,400.29723098205,2,"FALSE"
"321",38.884194,-77.104198,1014041,565,320.899557865859,2,"FALSE"
"322",38.884194,-77.104198,1014041,622,135.237552151535,3,"TRUE"
"323",38.884194,-77.104198,1014041,645.3,339.861120093082,1,"FALSE"
"324",38.884194,-77.104198,1014041,680.1,243.858184906117,1,"FALSE"
"325",38.884194,-77.104198,1014041,680.1,342.400434285513,2,"FALSE"
"326",38.884194,-77.104198,1014041,620.3,423.028209255135,2,"TRUE"
"327",38.884194,-77.104198,1014041,597,338.840422821887,2,"FALSE"
"328",38.884194,-77.104198,1014041,565,579.69826858974,3,"FALSE"
"329",38.884194,-77.104198,1014041,566,509.114034007224,2,"FALSE"
"330",38.884194,-77.104198,1014041,598,666.469491586059,1,"FALSE"
"331",38.884194,-77.104198,1014041,621.3,517.576661489717,1,"FALSE"
"332",38.884194,-77.104198,1014041,706.1,732.463231612864,1,"FALSE"
"333",38.884194,-77.104198,1014041,706.1,455.083055666627,1,"FALSE"
"334",38.884194,-77.104198,1014041,646.3,376.823416176427,2,"FALSE"
"335",38.884194,-77.104198,1014041,598,615.563353266836,2,"FALSE"
"336",38.884194,-77.104198,1014041,541,74.2504585163653,1,"FALSE"
"337",38.884194,-77.104198,1014041,593,997.261217541091,2,"FALSE"
"338",38.884194,-77.104198,1014041,600,693.656051283917,1,"FALSE"
"339",38.884194,-77.104198,1014041,775.8,337.340204970901,1,"FALSE"
"340",38.884194,-77.104198,1014041,770.5,393.285125428163,1,"FALSE"
"341",38.884194,-77.104198,1014041,775.8,439.501258826371,3,"FALSE"
"342",38.884194,-77.104198,1014041,625,433.012029830401,1,"FALSE"
"343",38.884194,-77.104198,1014041,568,822.43990174573,2,"FALSE"
"344",38.883143,-77.102681,1014041,595,590.354462249633,2,"FALSE"
"345",38.883143,-77.102681,1014041,370.7,712.232497593916,2,"FALSE"
"346",38.883143,-77.102681,1014041,482.9,664.746428619376,1,"FALSE"
"347",38.883143,-77.102681,1014041,625.4,297.215039719665,5,"FALSE"
"348",38.883143,-77.102681,1014041,638.2,867.963961830841,2,"FALSE"
"349",38.883143,-77.102681,1014041,654.7,559.811477771013,2,"FALSE"
"350",38.883143,-77.102681,1014041,495.5,645.714350851799,1,"FALSE"
"351",38.883143,-77.102681,1014041,467.9,517.296143699119,5,"FALSE"
"352",38.883143,-77.102681,1014041,519.3,209.350325897885,1,"FALSE"
"353",38.883143,-77.102681,1014041,340.7,402.259067884442,2,"FALSE"
"354",38.883143,-77.102681,1014041,419.3,305.9864497267,2,"FALSE"
"355",38.883143,-77.102681,1014041,519,430.785229933133,1,"FALSE"
"356",38.883143,-77.102681,1014041,611,187.442078429565,2,"FALSE"
"357",38.883143,-77.102681,1014041,356.7,773.807478545599,3,"FALSE"
"358",38.883143,-77.102681,1014041,468.9,300.483336311237,1,"FALSE"
"359",38.883143,-77.102681,1014041,596.4,521.70499673563,2,"FALSE"
"360",38.883143,-77.102681,1014041,624.2,229.863477515137,2,"FALSE"
"361",38.883143,-77.102681,1014041,655.7,443.091970019891,2,"FALSE"
"362",38.883143,-77.102681,1014041,481.5,111.43530064317,3,"FALSE"
"363",38.883143,-77.102681,1014041,468.9,912.995142675097,2,"FALSE"
"364",38.883143,-77.102681,1014041,535.3,648.402313371741,2,"FALSE"
"365",38.883143,-77.102681,1014041,341.7,344.65365884189,3,"TRUE"
"366",38.883143,-77.102681,1014041,416.3,307.229941968317,1,"FALSE"
"367",38.883143,-77.102681,1014041,535,235.915124517419,2,"TRUE"
